symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,sw_rad_in,battv_min
VAAM,2026-03-14 05:45:00+00,-15.16,80.1,1.407,2.215,201.1,0.052,12.87
VAAM,2026-03-14 05:30:00+00,-15.22,78.91,0.681,1.117,156.4,0.018,12.88
VAAM,2026-03-14 05:15:00+00,-15.25,79.18,0.508,0.764,74.62,0.006,12.86
VAAM,2026-03-14 05:00:00+00,-15.26,79.01,0.305,0.725,65.96,0.004,12.88
VAAM,2026-03-14 04:45:00+00,-15.12,79.01,0.812,1.196,86.7,0.003,12.88
VAAM,2026-03-14 04:30:00+00,-15.2,79.1,0.869,1.215,66.35,0.003,12.89
VAAM,2026-03-14 04:15:00+00,-15.28,79.38,1.093,1.294,45.26,0.002,12.86
VAAM,2026-03-14 04:00:00+00,-15.16,78.9,1.093,1.588,70.59,0.003,12.89
VAAM,2026-03-14 03:45:00+00,-15.18,80.0,1.834,2.509,110.5,0.003,12.9
VAAM,2026-03-14 03:30:00+00,-15.14,80.9,1.133,2.078,84.1,0.004,12.89
VAAM,2026-03-14 03:15:00+00,-14.97,81.2,0.645,0.843,19.75,0.002,12.87
VAAM,2026-03-14 03:00:00+00,-15.13,81.1,0.901,1.392,21.78,0.003,12.9
VAAM,2026-03-14 02:45:00+00,-15.2,80.9,0.918,1.313,41.07,0.001,12.9
VAAM,2026-03-14 02:30:00+00,-15.24,80.9,0.444,1.156,66.14,0.003,12.9
VAAM,2026-03-14 02:15:00+00,-15.22,80.9,1.004,1.431,146.1,0.002,12.88
VAAM,2026-03-14 02:00:00+00,-15.26,80.7,0.898,1.313,171.6,0.002,12.91
VAAM,2026-03-14 01:45:00+00,-15.3,81.1,0.375,1.078,39.6,0.001,12.91
VAAM,2026-03-14 01:30:00+00,-15.21,81.1,1.225,1.862,56.66,0.001,12.91
VAAM,2026-03-14 01:15:00+00,-15.15,80.9,1.967,3.077,96.3,0.003,12.9
VAAM,2026-03-14 01:00:00+00,-15.15,80.3,2.437,2.96,91.5,0.003,12.92
VAAM,2026-03-14 00:45:00+00,-15.11,79.74,2.47,3.116,77.97,0.003,12.92
VAAM,2026-03-14 00:30:00+00,-15.16,79.17,1.748,2.43,73.5,0.004,12.93
VAAM,2026-03-14 00:15:00+00,-15.15,78.46,0.775,1.098,51.24,0.002,12.91
VAAM,2026-03-14 00:00:00+00,-15.12,78.26,1.301,1.823,75.85,0.003,12.94
VAAM,2026-03-13 23:45:00+00,-15.17,78.04,1.435,2.097,64.4,0.008,12.94
VAAM,2026-03-13 23:30:00+00,-15.06,77.98,0.977,1.784,118.8,0.017,12.94
